,Disease,State,LGA,co_0to28d,co_1to11m,co_12to59m,ci_0to28d,ci_1to11m,ci_12to59m,dio_0to28d,dio_1to11m,dio_12to59m,Month,year,Case Observed total ,Case Investigated Total,Total Cases,Total deaths,Date,ID
6672,Malnutrition,Ogun,Odogbolu,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGOG
6673,Malnutrition,Ogun,Odogbolu,0,0,8,0,0,0.0,0,0,0,May,2013,8,0.0,8.0,0,"Wednesday, May 1, 2013",NGOG
6674,Malnutrition,Ogun,Odogbolu,0,2,1,0,0,0.0,0,0,0,Jun,2013,3,0.0,3.0,0,"Saturday, June 1, 2013",NGOG
6675,Malnutrition,Ogun,Odogbolu,0,5,2,0,0,0.0,0,0,0,Jul,2013,7,0.0,7.0,0,"Monday, July 1, 2013",NGOG
6676,Malnutrition,Ogun,Odogbolu,0,7,0,0,0,0.0,0,0,0,Aug,2013,7,0.0,7.0,0,"Thursday, August 1, 2013",NGOG
6677,Malnutrition,Ogun,Odogbolu,0,5,6,0,0,0.0,0,0,0,Sep,2013,11,0.0,11.0,0,"Sunday, September 1, 2013",NGOG
6678,Malnutrition,Ogun,Odogbolu,0,3,0,0,0,0.0,0,0,0,Oct,2013,3,0.0,3.0,0,"Tuesday, October 1, 2013",NGOG
6679,Malnutrition,Ogun,Odogbolu,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGOG
6680,Malnutrition,Ogun,Odogbolu,0,0,4,0,0,0.0,0,0,0,Dec,2013,4,0.0,4.0,0,"Sunday, December 1, 2013",NGOG
6681,Malnutrition,Ogun,Ogun waterside,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGOG
6682,Malnutrition,Ogun,Ogun waterside,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGOG
6683,Malnutrition,Ogun,Ogun waterside,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGOG
6684,Malnutrition,Ogun,Ogun waterside,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGOG
6685,Malnutrition,Ogun,Ogun waterside,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGOG
6686,Malnutrition,Ogun,Ogun waterside,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGOG
6687,Malnutrition,Ogun,Ogun waterside,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGOG
6688,Malnutrition,Ogun,Ogun waterside,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGOG
6689,Malnutrition,Ogun,Ogun waterside,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGOG
6690,Malnutrition,Ogun,Ogun waterside,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGOG
6691,Malnutrition,Ogun,Ogun waterside,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGOG
6692,Malnutrition,Ogun,Ogun waterside,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGOG
6693,Malnutrition,Ogun,Remo North,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGOG
6694,Malnutrition,Ogun,Remo North,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGOG
6695,Malnutrition,Ogun,Remo North,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGOG
6696,Malnutrition,Ogun,Remo North,0,1,0,0,0,0.0,0,0,0,Apr,2013,1,0.0,1.0,0,"Monday, April 1, 2013",NGOG
6697,Malnutrition,Ogun,Remo North,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGOG
6698,Malnutrition,Ogun,Remo North,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGOG
6699,Malnutrition,Ogun,Remo North,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGOG
6700,Malnutrition,Ogun,Remo North,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGOG
6701,Malnutrition,Ogun,Remo North,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGOG
6702,Malnutrition,Ogun,Remo North,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGOG
6703,Malnutrition,Ogun,Remo North,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGOG
6704,Malnutrition,Ogun,Remo North,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGOG
6705,Malnutrition,Ogun,Shagamu,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGOG
6706,Malnutrition,Ogun,Shagamu,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGOG
6707,Malnutrition,Ogun,Shagamu,0,0,1,0,0,0.0,0,0,0,Mar,2013,1,0.0,1.0,0,"Friday, March 1, 2013",NGOG
6708,Malnutrition,Ogun,Shagamu,0,0,2,0,0,0.0,0,0,0,Apr,2013,2,0.0,2.0,0,"Monday, April 1, 2013",NGOG
6709,Malnutrition,Ogun,Shagamu,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGOG
6710,Malnutrition,Ogun,Shagamu,0,0,2,0,0,0.0,0,0,0,Jun,2013,2,0.0,2.0,0,"Saturday, June 1, 2013",NGOG
6711,Malnutrition,Ogun,Shagamu,0,5,2,0,0,0.0,0,0,0,Jul,2013,7,0.0,7.0,0,"Monday, July 1, 2013",NGOG
6712,Malnutrition,Ogun,Shagamu,0,1,0,0,0,0.0,0,0,0,Aug,2013,1,0.0,1.0,0,"Thursday, August 1, 2013",NGOG
6713,Malnutrition,Ogun,Shagamu,0,1,1,0,0,0.0,0,0,0,Sep,2013,2,0.0,2.0,0,"Sunday, September 1, 2013",NGOG
6714,Malnutrition,Ogun,Shagamu,0,1,0,0,0,0.0,0,0,0,Oct,2013,1,0.0,1.0,0,"Tuesday, October 1, 2013",NGOG
6715,Malnutrition,Ogun,Shagamu,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGOG
6716,Malnutrition,Ogun,Shagamu,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGOG
6717,Malnutrition,Ogun,Yewa North,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGOG
6718,Malnutrition,Ogun,Yewa North,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGOG
6719,Malnutrition,Ogun,Yewa North,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGOG
6720,Malnutrition,Ogun,Yewa North,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGOG
6721,Malnutrition,Ogun,Yewa North,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGOG
6722,Malnutrition,Ogun,Yewa North,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGOG
6723,Malnutrition,Ogun,Yewa North,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGOG
6724,Malnutrition,Ogun,Yewa North,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGOG
6725,Malnutrition,Ogun,Yewa North,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGOG
6726,Malnutrition,Ogun,Yewa North,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGOG
6727,Malnutrition,Ogun,Yewa North,0,0,0,0,1,0.0,0,0,0,Nov,2013,0,1.0,1.0,0,"Friday, November 1, 2013",NGOG
6728,Malnutrition,Ogun,Yewa North,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGOG
6729,Malnutrition,Ogun,Yewa South,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGOG
6730,Malnutrition,Ogun,Yewa South,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGOG
6731,Malnutrition,Ogun,Yewa South,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGOG
6732,Malnutrition,Ogun,Yewa South,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGOG
6733,Malnutrition,Ogun,Yewa South,0,0,5,0,0,0.0,0,0,0,May,2013,5,0.0,5.0,0,"Wednesday, May 1, 2013",NGOG
6734,Malnutrition,Ogun,Yewa South,0,2,1,0,0,0.0,0,0,0,Jun,2013,3,0.0,3.0,0,"Saturday, June 1, 2013",NGOG
6735,Malnutrition,Ogun,Yewa South,0,5,0,0,0,0.0,0,0,0,Jul,2013,5,0.0,5.0,0,"Monday, July 1, 2013",NGOG
6736,Malnutrition,Ogun,Yewa South,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGOG
6737,Malnutrition,Ogun,Yewa South,0,3,0,0,0,0.0,0,0,0,Sep,2013,3,0.0,3.0,0,"Sunday, September 1, 2013",NGOG
6738,Malnutrition,Ogun,Yewa South,0,3,0,0,0,0.0,0,0,0,Oct,2013,3,0.0,3.0,0,"Tuesday, October 1, 2013",NGOG
6739,Malnutrition,Ogun,Yewa South,0,1,2,0,0,0.0,0,0,0,Nov,2013,3,0.0,3.0,0,"Friday, November 1, 2013",NGOG
6740,Malnutrition,Ogun,Yewa South,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGOG
6741,Malnutrition,Ondo,Akoko North East,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGON
6742,Malnutrition,Ondo,Akoko North East,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGON
6743,Malnutrition,Ondo,Akoko North East,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGON
6744,Malnutrition,Ondo,Akoko North East,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGON
6745,Malnutrition,Ondo,Akoko North East,0,1,1,0,0,0.0,0,0,0,May,2013,2,0.0,2.0,0,"Wednesday, May 1, 2013",NGON
6746,Malnutrition,Ondo,Akoko North East,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGON
6747,Malnutrition,Ondo,Akoko North East,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGON
6748,Malnutrition,Ondo,Akoko North East,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGON
6749,Malnutrition,Ondo,Akoko North East,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGON
6750,Malnutrition,Ondo,Akoko North East,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGON
6751,Malnutrition,Ondo,Akoko North East,0,0,0,0,0,1.0,0,0,0,Nov,2013,0,1.0,1.0,0,"Friday, November 1, 2013",NGON
6752,Malnutrition,Ondo,Akoko North East,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGON
6753,Malnutrition,Ondo,Akoko North West,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGON
6754,Malnutrition,Ondo,Akoko North West,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGON
6755,Malnutrition,Ondo,Akoko North West,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGON
6756,Malnutrition,Ondo,Akoko North West,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGON
6757,Malnutrition,Ondo,Akoko North West,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGON
6758,Malnutrition,Ondo,Akoko North West,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGON
6759,Malnutrition,Ondo,Akoko North West,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGON
6760,Malnutrition,Ondo,Akoko North West,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGON
6761,Malnutrition,Ondo,Akoko North West,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGON
6762,Malnutrition,Ondo,Akoko North West,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGON
6763,Malnutrition,Ondo,Akoko North West,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGON
6764,Malnutrition,Ondo,Akoko North West,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGON
6765,Malnutrition,Ondo,Akoko South East,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGON
6766,Malnutrition,Ondo,Akoko South East,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGON
6767,Malnutrition,Ondo,Akoko South East,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGON
6768,Malnutrition,Ondo,Akoko South East,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGON
6769,Malnutrition,Ondo,Akoko South East,0,0,1,0,0,0.0,0,0,0,May,2013,1,0.0,1.0,0,"Wednesday, May 1, 2013",NGON
6770,Malnutrition,Ondo,Akoko South East,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGON
6771,Malnutrition,Ondo,Akoko South East,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGON
6772,Malnutrition,Ondo,Akoko South East,0,1,0,0,0,0.0,0,0,0,Aug,2013,1,0.0,1.0,0,"Thursday, August 1, 2013",NGON
6773,Malnutrition,Ondo,Akoko South East,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGON
6774,Malnutrition,Ondo,Akoko South East,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGON
6775,Malnutrition,Ondo,Akoko South East,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGON
6776,Malnutrition,Ondo,Akoko South East,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGON
6777,Malnutrition,Ondo,Akoko South West,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGON
6778,Malnutrition,Ondo,Akoko South West,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGON
6779,Malnutrition,Ondo,Akoko South West,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGON
6780,Malnutrition,Ondo,Akoko South West,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGON
6781,Malnutrition,Ondo,Akoko South West,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGON
6782,Malnutrition,Ondo,Akoko South West,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGON
6783,Malnutrition,Ondo,Akoko South West,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGON
6784,Malnutrition,Ondo,Akoko South West,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGON
6785,Malnutrition,Ondo,Akoko South West,0,0,4,0,0,0.0,0,0,0,Sep,2013,4,0.0,4.0,0,"Sunday, September 1, 2013",NGON
6786,Malnutrition,Ondo,Akoko South West,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGON
6787,Malnutrition,Ondo,Akoko South West,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGON
6788,Malnutrition,Ondo,Akoko South West,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGON
6789,Malnutrition,Ondo,Akure North,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGON
6790,Malnutrition,Ondo,Akure North,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGON
6791,Malnutrition,Ondo,Akure North,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGON
6792,Malnutrition,Ondo,Akure North,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGON
6793,Malnutrition,Ondo,Akure North,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGON
6794,Malnutrition,Ondo,Akure North,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGON
6795,Malnutrition,Ondo,Akure North,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGON
6796,Malnutrition,Ondo,Akure North,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGON
6797,Malnutrition,Ondo,Akure North,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGON
6798,Malnutrition,Ondo,Akure North,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGON
6799,Malnutrition,Ondo,Akure North,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGON
6800,Malnutrition,Ondo,Akure North,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGON
6801,Malnutrition,Ondo,Akure South,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGON
6802,Malnutrition,Ondo,Akure South,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGON
6803,Malnutrition,Ondo,Akure South,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGON
6804,Malnutrition,Ondo,Akure South,0,0,1,0,0,0.0,0,0,0,Apr,2013,1,0.0,1.0,0,"Monday, April 1, 2013",NGON
6805,Malnutrition,Ondo,Akure South,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGON
6806,Malnutrition,Ondo,Akure South,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGON
6807,Malnutrition,Ondo,Akure South,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGON
6808,Malnutrition,Ondo,Akure South,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGON
6809,Malnutrition,Ondo,Akure South,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGON
6810,Malnutrition,Ondo,Akure South,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGON
6811,Malnutrition,Ondo,Akure South,0,0,1,0,0,0.0,0,0,0,Nov,2013,1,0.0,1.0,0,"Friday, November 1, 2013",NGON
6812,Malnutrition,Ondo,Akure South,0,0,1,0,0,0.0,0,0,0,Dec,2013,1,0.0,1.0,0,"Sunday, December 1, 2013",NGON
6813,Malnutrition,Ondo,Ese Odo,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGON
6814,Malnutrition,Ondo,Ese Odo,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGON
6815,Malnutrition,Ondo,Ese Odo,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGON
6816,Malnutrition,Ondo,Ese Odo,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGON
6817,Malnutrition,Ondo,Ese Odo,0,3,0,0,0,0.0,0,0,0,May,2013,3,0.0,3.0,0,"Wednesday, May 1, 2013",NGON
6818,Malnutrition,Ondo,Ese Odo,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGON
6819,Malnutrition,Ondo,Ese Odo,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGON
6820,Malnutrition,Ondo,Ese Odo,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGON
6821,Malnutrition,Ondo,Ese Odo,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGON
6822,Malnutrition,Ondo,Ese Odo,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGON
6823,Malnutrition,Ondo,Ese Odo,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGON
6824,Malnutrition,Ondo,Ese Odo,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGON
6825,Malnutrition,Ondo,Idanre,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGON
6826,Malnutrition,Ondo,Idanre,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGON
6827,Malnutrition,Ondo,Idanre,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGON
6828,Malnutrition,Ondo,Idanre,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGON
6829,Malnutrition,Ondo,Idanre,0,0,1,0,0,0.0,0,0,0,May,2013,1,0.0,1.0,0,"Wednesday, May 1, 2013",NGON
6830,Malnutrition,Ondo,Idanre,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGON
6831,Malnutrition,Ondo,Idanre,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGON
6832,Malnutrition,Ondo,Idanre,0,0,1,0,0,0.0,0,0,0,Aug,2013,1,0.0,1.0,0,"Thursday, August 1, 2013",NGON
6833,Malnutrition,Ondo,Idanre,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGON
6834,Malnutrition,Ondo,Idanre,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGON
6835,Malnutrition,Ondo,Idanre,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGON
6836,Malnutrition,Ondo,Idanre,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGON
6837,Malnutrition,Ondo,Ifedore,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGON
6838,Malnutrition,Ondo,Ifedore,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGON
6839,Malnutrition,Ondo,Ifedore,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGON
6840,Malnutrition,Ondo,Ifedore,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGON
6841,Malnutrition,Ondo,Ifedore,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGON
6842,Malnutrition,Ondo,Ifedore,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGON
6843,Malnutrition,Ondo,Ifedore,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGON
6844,Malnutrition,Ondo,Ifedore,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGON
6845,Malnutrition,Ondo,Ifedore,0,1,0,0,0,0.0,0,0,0,Sep,2013,1,0.0,1.0,0,"Sunday, September 1, 2013",NGON
6846,Malnutrition,Ondo,Ifedore,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGON
6847,Malnutrition,Ondo,Ifedore,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGON
6848,Malnutrition,Ondo,Ifedore,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGON
